Business_name,Username,Review Date,Visit Date,Review Title,Review Text,Rating
Crema Roastery_Premium Breakfast,"tasosm387
Thessaloniki, Greece","March 8, 2020",November 2019,το απολυτο μερος για ενα διαλλειμα,εξαιρετικος καφες και φοβερο πρωινο...ενα μερος που αξιζει να πας ακομα και απογευμα για το γλυκακι σου.,5.0
Crema Roastery_Premium Breakfast,"82samiras
Uppsala, Sweden","March 5, 2020",March 2020,"Ό,τι καλύτερο στην Θεσσαλονίκη!!!!","Πολύ ωραίος χώρος!! Νόστιμα κ φρέσκα όλα! Άψογος καφές Κ το κερασάκι στην τούρτα, Τέλειο προσωπικό!!! Τα έχει ολα το κατάστημα σας!! Συγχαρητήρια",5.0
Crema Roastery_Premium Breakfast,"theriodakis
Thessaloniki, Greece","December 29, 2019",December 2019,Υπέροχος χώρος με τρομερό,Υπέροχος χώρος με τρομερό καφέ..!!οπωσδήποτε πάρτε γλυκα παιδιά...Απλα ΜΑΓΙΚΑ..!!οσο για το προσωπικο θα πω μονο πως με το χαμογελο τους σου φτιάχνουν την καλημέρα..!!,5.0
Sebil,Cathy R,"September 14, 2018",September 2018,Lovely setting for a refreshment,Lovely glass of wine and a great ice coffee music very good and a happy hour on cocktails from 5 til 8,5.0
Sebil,idrygiannaki,"June 11, 2018",June 2018,Great coffee and cocktails!,"The best coffee-cocktail bar in the city! It is hard to choose the best-favorite cocktail because all of them are delicious! Also, there you can find the best quality for coffee! Beautiful and unique decoration! Many congrats!!! Best of luck!",5.0
Butler,Kyriacos N,"May 16, 2023",May 2023,Worth a visit,I visited this place 2 times with friends and we were satisfied. Nice coctails and gourmet food. Nice lotation in the city center. Bussy place with nice decoration. Prices are quite high. Overall is a place you have to visit when you are in Thessaloniki.,4.0
Butler,CONSTANTINA B,"March 19, 2023",March 2023,Expensive,"So narrow, without distance between the tables. The Coffee is so expensive 6 euros for one. The staff is not interesting for the clients.",2.0
Butler,VeteranTR,"August 4, 2022",August 2022,August night,"Visited with my family on an august night, great ambiance and good food, most importantly waiters are for real. Worth your time and money.",5.0
Butler,Djurdja151,"July 20, 2022",July 2022,"enjoyment, hidden gem :)","We had Coffee, great freddo espresso, we got for free vanilla ice cream with biscuits, but over all, the charming waitess Rimma made our day, she is so Kind and she fell in love with our baby boy :) hope to see you soon 🤍",5.0
Butler,Kategyu,"September 21, 2021",August 2021,The Greek version of Amazonico,"Amazing interior, fairly priced drinks, excellent service and awesome music. I would recommend it for evening drinks, during the day it's extremely dusty and hot because of the upcoming vehicles.",4.0
Butler,672sonia,"June 29, 2021",June 2021,Perfect for cocktails and shisha,"We went there for a cocktail and ended up having many of them and shisha! The Bachelor cocktail is delicious! Very quick and attentive staff, they bring many snacks and fruit for free to keep you hydrated and have a bite while drinking. Totally recommended!",5.0
Butler,F5379LLjamesb,"December 30, 2019",December 2019,This ultra modern cafe bar,This ultra modern cafe bar is great to chill in the heart of the city inside or out in the heated area,5.0
Butler,costas_mane,"November 28, 2019",October 2019,Cozy and modern place.,"Modern place in the city center nice music. Always crowded, highly recommend place. People of all ages are there. Stuff is very friendly.",5.0
Butler,giorgosbblk,"May 23, 2019",January 2019,Lovely cocktails,"Never been here to eat, but I ve been several times for drinks. Do not hesitate to visit it for some fancy cocktails and good music. Service attitude could be improved.",5.0
Butler,alexist517,"August 8, 2018",July 2018,"a beautiful,cozy and modern cafe bar","if you want to avoid the crowded Nikis avenue and the car emissions but still have a glimpse to the sea, listen to amazing music, enjoy good food and coffee or cocktails then this is your choice!!",4.0
Butler,EM K,"July 25, 2018",July 2018,Nice beer and free side dish,"I am sitting here right now, despide being too crowded, it has a nice atmosphere plus good music. They speak english very well and staff are hospitable, gentle, respecting and very good looking.
The variety of beers is not much but they have good general beer with decent price, beside they bring water and a dish of saucage for free and it tastes cool.",4.0
Butler,Adventurer762448,"July 2, 2018",June 2018,Bar In To The City,"Very Beautiful place! You'll love it If you go with friends at night! The Service is absolutely perfect, kind and sweet with the customers! The Coffee is nice and the praises is not that expensive! Also very tasty cocktails and Food!",5.0
Butler,"HA12014
Larnaca, Cyprus","May 28, 2018",May 2018,Relaxing good ambiance ...!,"Nice relaxing place to take your coffee or any type of drinks. They serve also foods and sandwiches. The fresh juice was good but mostly I like the music, the location and the good atmosphere. They serve you also bottle of water and a cake for free. Good service too. I like it",4.0
Butler,AndreasACyprus,"February 12, 2018",February 2018,Service and Quality of food,"The quality of service - Poor service, their waiters was absent-minded and bad moody. Also the food, for the standard of that lounge bar was really bad!",1.0
Butler,ELEGANSCADISI,"January 1, 2018",February 2017,Nice bar in Thessaloniki,Butler has a wide variety of food & drinks. at the weekends they have happy hour with music from 19:00 o'clock. The prices are quiet good and the place is full of young & hip people. The service is courteous.,5.0
Misirlou Cafe Bar,Carol A S,"January 24, 2020",June 2019,Hot coffee on a quiet street near the City Courthouse,"Misirlou Cafe Bar is on a quiet side street near the City Courthouse. The outside looks like a Parisian Cafe. I stopped in for an afternoon coffee (hot, freshly brewed). Although most tables are inside, I dined outside on the street. My server was friendly, and spoke some English. I thought the prices were a bit higher than other cafes in the area, but I liked the ambiance.",4.0
Misirlou Cafe Bar,Beenie28,"September 2, 2018",August 2018,Excellent food!,"You cannot go wrong at this restaurant. All the food is of the highest quality and delicious. It is good value for money and friendly service. If you would like a chill out evening in a simple place with good food, here is your place!",5.0
Misirlou Cafe Bar,"mm f
Vasteras, Sweden","July 7, 2017",August 2016,super nice bar & friendly owner,"I was actually here in summer 2016 and forgot to review this place so im doing it now. We came in and ordered a few beers, the owner (i think) started chatting with us and was really friendly, he even let us try some liqours and gave us cookies for free! Really a genuine and cozy pub.",5.0
Misirlou Cafe Bar,mrdarling12,"March 30, 2017",February 2017,Happy faces all over,Happy faces all over the pub makes you feel also joyful and smiling.You can have your custom made cocktail if you want and this is something I really love!,4.0
Misirlou Cafe Bar,Alexvou,"April 24, 2016",April 2016,"Best music, by far","In a few places you can listen so GOOD music, together with nice local beers from Thessaloniki or rare drinks from all over the world",4.0
Wine HideOut,Aris O,"May 30, 2023",May 2023,Incredible Wine Bar in thessaloniki city centre!,"Incredible wine bar at thessaloniki city centre! Meet the owner Kostas, he knows the wine better than anyone else! Must to visit!",5.0
Wine HideOut,"IonCusa
Bucharest, Romania","May 28, 2023",May 2023,All you need after a loooong day,"a small place but full of life, fabulous staff in the way they relate to customers, a great selection of wines, but also a menu of the best quality cheeses.. I felt excellent during the two hours I spent here, at the “wine hideout” and I recommend it to all those who are passionate about good wine.",5.0
